Actual_Demand,RF_Pred,XGB_Pred,Ensemble_Pred
106,115.26,117.24708,116.25353897094726
42,67.14,60.071365,63.60568267822266
150,118.835,141.19157,130.01328704833983
129,135.835,137.13725,136.4861264038086
133,118.84,124.093216,121.46660797119141
110,133.35,116.381714,124.86585693359375
56,63.695,71.07541,67.38520446777343
86,83.495,90.76399,87.12949615478516
117,112.165,112.82994,112.49747039794923
147,149.565,152.96974,151.26737091064453
56,65.54,55.134068,60.3370337677002
68,71.88,68.24135,70.06067413330078
57,59.885,53.94973,56.91736495971679
77,82.19,81.86144,82.02572128295898
100,101.945,93.77805,97.8615266418457
53,73.585,54.66466,64.12483070373534
65,48.63,56.40008,52.51504081726074
93,91.255,88.939896,90.0974478149414
133,106.725,119.01372,112.86935882568359
68,65.545,70.64845,68.09672637939454
41,41.52,45.65758,43.58879066467286
158,109.775,141.58817,125.68158264160157
96,94.4,89.27539,91.8376953125
83,99.1,97.42185,98.2609260559082
94,96.22,89.33962,92.7798112487793
123,114.12,109.1832,111.65159851074219
117,119.475,109.04188,114.25843887329101
51,58.55,55.361446,56.955723190307616
83,80.4,84.44006,82.42003173828125
56,71.225,62.192974,66.70898704528808
106,94.34,88.59764,91.46882049560547
42,60.21,50.627712,55.418856124877934
96,100.135,90.17335,95.15417373657226
61,61.505,64.87658,63.19078964233398
75,93.135,84.96323,89.04911315917968
68,73.95,78.11559,76.03279647827148
140,110.96,112.73434,111.84716842651366
73,86.65,78.583786,82.6168930053711
83,74.31,72.384865,73.34743240356445
116,104.995,103.732994,104.36399703979492
70,73.205,78.99587,76.10043624877929
128,105.22,115.13114,110.17557083129883
145,130.12,138.89384,134.5069223022461
92,93.785,89.49846,91.64172943115234
135,118.08,124.474144,121.27707199096679
7,45.505,40.421707,42.963353576660154
153,119.64,139.3672,129.50360137939452
138,118.445,145.81664,132.13081756591797
78,82.985,79.11882,81.05191009521485
104,113.47,114.25893,113.86446319580078
141,131.025,143.17662,137.1008102416992
207,173.225,185.01245,179.1187255859375
161,168.125,151.94731,160.0361557006836
53,59.765,54.9688,57.36689979553223
74,74.67,80.51012,77.59005828857423
187,157.405,172.59685,165.00092376708983
159,168.375,170.58473,169.47986602783203
163,172.755,164.03174,168.393369140625
105,102.81,100.49613,101.65306594848633
65,73.07,72.65226,72.86112991333007
86,95.52,98.03314,96.77657104492187
129,119.725,141.37363,130.5493133544922
218,185.7,197.58936,191.644677734375
120,148.155,148.91634,148.53566802978514
256,189.07,222.85883,205.96441284179687
165,103.89,128.06187,115.97593719482421
110,101.795,115.82674,108.81086822509766
111,121.39,115.4935,118.44174987792968
142,119.495,133.23215,126.36357360839844
145,146.2,144.68262,145.44130859375
149,138.48,143.71075,141.09537719726563
220,198.02,190.5243,194.27215362548827
144,115.135,127.284935,121.20996749877929
196,172.315,183.19484,177.75491973876953
79,97.61,88.02176,92.81587951660157
120,126.885,124.236565,125.56078231811523
104,112.2,106.24817,109.22408447265624
58,60.49,63.213856,61.851927871704106
113,117.555,121.06996,119.31248077392578
67,83.91,71.89134,77.90067108154297
99,95.945,103.84574,99.89537063598632
270,221.045,237.07005,229.05752655029295
109,95.42,102.524895,98.97244735717774
122,128.18,128.19614,128.1880682373047
169,150.29,167.33371,158.81185485839842
58,75.85,60.315014,68.08250694274902
110,126.745,126.1174,126.43120056152344
156,151.48,160.2448,155.86239837646485
174,188.57,191.1074,189.83870330810547
130,128.765,122.89638,125.83068878173827
107,114.4,115.357834,114.87891693115235
47,61.52,52.083687,56.801843414306646
91,101.845,94.4982,98.17159973144531
180,161.175,180.86125,171.01812591552735
177,154.295,170.79369,162.54434295654295
183,160.74,168.77994,164.75996887207032
140,131.0,132.5101,131.7550506591797
86,91.635,85.64038,88.6376904296875
136,130.27,134.02618,132.14809204101562
73,86.97,74.970314,80.97015701293945
137,175.92,149.59756,162.7587823486328
264,255.815,270.71994,263.26747009277346
129,154.27,147.08841,150.67920471191405
106,110.17,121.49231,115.83115478515626
146,131.845,148.33112,140.08805786132814
208,183.945,216.03342,199.98920837402343
147,145.41,147.36263,146.38631256103514
106,116.765,114.27416,115.51958114624023
69,68.315,61.60867,64.96183464050293
108,85.955,98.690865,92.32293228149413
231,171.78,202.96506,187.37252868652342
222,216.515,225.8862,221.20059997558593
119,110.855,113.065865,111.96043228149415
171,167.345,167.37721,167.36110626220704
131,112.615,121.25361,116.93430435180665
160,151.385,149.54607,150.46553314208984
133,129.05,136.25555,132.65277709960938
161,143.635,153.04114,148.33806884765625
253,248.62,260.50333,254.56166320800781
114,97.16,98.19004,97.67502029418945
62,63.135,68.99982,66.06740844726562
140,124.345,132.77008,128.55754028320314
116,110.655,104.90661,107.78080429077148
139,123.695,129.57053,126.63276306152343
169,178.2,180.80302,179.5015121459961
70,94.9,75.08371,84.99185485839844
161,196.67,183.62317,190.14658447265623
70,73.34,62.52448,67.93223945617676
103,96.015,105.04822,100.53160888671874
207,173.305,195.20044,184.2527197265625
173,165.32,188.7197,177.01984802246093
136,131.78,132.09822,131.93911041259764
91,98.795,92.02314,95.40906997680665
204,225.445,217.13335,221.2891732788086
161,158.005,169.96698,163.98598999023437
136,123.54,130.9478,127.2438998413086
82,92.61,90.39243,91.50121658325196
115,117.225,113.48428,115.35464172363281
106,107.18,104.578316,105.87915786743164
113,134.625,125.610535,130.11776733398438
72,87.445,80.31321,83.8791047668457
66,79.745,73.90444,76.82472091674805
148,184.87,161.4632,173.16659790039063
136,137.295,131.27039,134.28269287109373
132,111.935,125.39941,118.66720321655274
102,97.15,98.13015,97.6400749206543
107,117.83,113.615074,115.72253707885741
210,212.2,211.4231,211.8115478515625
176,132.93,159.28026,146.10512908935547
207,189.835,202.0831,195.9590496826172
175,153.64,182.5679,168.10395080566406
149,143.57,146.14503,144.85751739501953
89,86.03,83.36359,84.69679321289063
95,83.705,86.266594,84.98579696655273
139,187.375,158.19641,172.78570556640625
91,91.91,88.96907,90.43953521728515
51,44.94,55.104385,50.02219268798828
116,110.555,125.266914,117.9109571838379
74,81.36,75.83236,78.59617965698243
144,162.31,159.21815,160.76407745361328
81,76.555,69.13236,72.84368118286133
76,77.465,68.19454,72.82977096557617
74,75.24,79.954315,77.59715759277344
75,56.285,57.992878,57.13893898010254
74,78.57,80.03707,79.30353561401367
62,75.095,68.50077,71.79788528442383
92,75.685,81.400375,78.54268768310547
91,85.225,87.581856,86.40342788696289
17,39.63,23.868866,31.74943298339844
56,61.4,61.900455,61.65022773742676
75,87.205,84.19136,85.6981802368164
106,130.925,116.721504,123.8232521057129
126,118.195,113.200386,115.69769302368164
64,76.725,58.023262,67.37413101196289
33,39.86,45.88785,42.873925857543945
68,78.895,86.39583,82.64541412353515
76,77.28,81.38801,79.33400405883789
45,58.73,46.633377,52.68168853759765
68,65.57,65.37733,65.47366348266601
73,90.395,72.47144,81.43322158813476
184,183.605,185.3469,184.47594665527345
95,107.585,95.99616,101.79058120727538
105,84.595,93.53512,89.06505905151367
97,84.585,85.557816,85.0714077758789
102,105.455,103.93965,104.6973257446289
127,137.05,138.75172,137.90086212158204
145,131.18,123.81678,127.49839004516602
95,108.56,102.117256,105.33862808227539
63,66.035,52.38777,59.211385803222655
122,133.235,133.3518,133.2934033203125
74,61.905,67.248184,64.57659210205078
58,71.34,62.39239,66.866195602417
43,38.655,42.761234,40.70811714172363
89,85.655,95.19725,90.42612518310547
84,80.365,85.959625,83.16231262207032
98,85.76,94.78344,90.27171981811523
49,56.025,53.11644,54.57071990966797
75,68.28,75.99535,72.13767684936523
58,50.32,55.37812,52.84906021118164
46,66.44,68.81185,67.62592575073242
71,85.4,89.41114,87.40557022094727
47,51.735,61.394127,56.56456344604492
149,168.18,173.8251,171.00255187988282
196,144.08,190.86827,167.47413543701174
151,101.435,124.67855,113.05677536010742
98,97.285,97.32384,97.30441864013672
212,185.455,207.63696,196.54598144531252
87,85.725,100.11611,92.92055587768554
120,122.685,136.02466,129.3548291015625
205,186.36,208.06474,197.2123715209961
118,137.335,120.30172,128.8183598327637
233,233.045,244.88164,238.96331878662107
227,192.885,230.8026,211.8437985229492
104,111.725,119.18285,115.45392684936523
106,108.23,111.29363,109.76181625366212
290,293.19,292.4277,292.80885192871096
89,80.675,102.870155,91.77257766723633
174,182.135,186.33542,184.23520935058593
60,71.405,75.157166,73.28108276367188
131,131.83,138.01369,134.92184356689455
218,177.19,197.86977,187.52988311767578
239,169.335,201.99724,185.66611907958986
91,96.89,104.491684,100.69084197998046
135,141.905,143.09572,142.50035919189452
99,109.465,101.15302,105.30901138305664
107,115.92,121.573456,118.74672790527345
158,140.465,160.14444,150.30471984863283
104,111.155,96.28013,103.71756423950195
78,72.47,70.0991,71.2845491027832
87,81.79,78.190834,79.99041702270509
93,102.58,97.03661,99.80830673217773
144,154.165,145.75922,149.96210815429686
128,126.745,134.13048,130.43773895263672
65,60.205,59.993652,60.099326171875
135,132.24,133.77985,133.00992309570313
88,99.785,91.50525,95.64512451171875
67,70.86,69.36706,70.11352890014649
110,94.26,102.41671,98.33835494995117
62,75.36,59.172523,67.26626174926758
72,75.195,71.242584,73.21879211425781
89,102.585,94.408134,98.4965672302246
44,64.055,57.700394,60.87769683837891
143,136.51,144.28775,140.3988751220703
84,68.685,74.106735,71.3958676147461
89,78.325,80.70416,79.51458129882812
125,114.265,115.71816,114.99158126831054
78,93.54,79.05643,86.29821350097657
123,89.155,106.19244,97.67371810913086
76,92.475,76.158066,84.31653289794922
70,68.375,64.83926,66.60712814331055
121,124.55,126.73663,125.64331665039063
118,111.1,111.96617,111.53308563232422
118,116.475,104.75978,110.61739044189453
210,205.23,206.16208,205.69603942871095
156,157.235,163.93495,160.5849758911133
117,104.515,114.11015,109.31257659912109
227,231.855,235.76988,233.81244110107423
135,125.9,141.79688,133.8484375
100,99.595,108.19143,103.8932145690918
211,172.28,195.9332,184.10659851074217
167,140.89,162.00053,151.4452670288086
96,98.275,92.01007,95.14253540039063
182,170.6,181.76192,176.18095855712892
241,246.785,264.25943,255.5222149658203
85,106.25,98.25094,102.25046920776367
147,143.49,154.59702,149.0435076904297
373,294.74,304.2698,299.50490295410157
136,90.035,94.64453,92.339765625
154,199.165,154.60632,176.88566162109373
72,70.81,66.10324,68.45662048339844
96,100.135,99.58579,99.86039627075195
133,138.64,136.1148,137.37740356445312
129,136.64,139.48984,138.06491882324218
169,158.385,174.57903,166.48201263427734
99,106.51,102.63192,104.57095993041992
146,130.965,152.33585,141.65042297363283
147,124.64,130.12848,127.38423950195312
119,110.88,122.85913,116.8695654296875
75,79.765,83.10937,81.43718368530273
104,88.035,98.06037,93.04768569946289
199,179.89,200.04868,189.96933776855468
131,114.49,121.0429,117.76645004272461
111,132.705,128.56265,130.63382629394533
148,135.475,146.86444,141.1697204589844
91,100.07,96.10298,98.0864907836914
206,224.295,216.15166,220.22332855224607
56,68.165,69.72179,68.94339324951173
171,159.435,170.07823,164.75661590576172
125,109.66,117.721115,113.69055755615234
141,152.555,152.28627,152.42063507080078
182,157.52,174.0473,165.78365112304687
47,73.635,55.89993,64.76746452331543
159,212.765,191.37666,202.0708316040039
98,93.07,91.425835,92.24791732788086
158,154.66,159.55008,157.10503967285155
176,142.795,164.87575,153.835373840332
197,235.11,236.0817,235.59584777832032
114,105.175,108.7819,106.97844924926758
77,83.75,85.548004,84.64900207519531
76,97.34,88.20234,92.77116958618164
133,132.36,137.3291,134.84455078125
65,65.665,63.243755,64.4543776702881
85,111.045,95.4132,103.22910018920899
99,86.755,93.116554,89.93577713012695
148,121.69,130.20671,125.94835540771484
171,177.645,186.49452,182.06976104736327
88,77.34,76.87909,77.10954467773438
186,152.18,179.48009,165.83004364013672
52,73.795,49.37518,61.58508964538574
176,149.825,169.59514,159.71006927490234
67,90.415,80.736084,85.57554199218751
58,60.6,67.86618,64.23309020996093
186,210.37,192.49501,201.43250518798828
187,158.41,177.57372,167.99185760498045
126,132.2,123.673515,127.9367576599121
115,95.875,110.57908,103.2270393371582
161,172.01,164.5632,168.28660095214843
104,102.43,97.93219,100.18109497070313
102,106.975,105.33542,106.15520935058593
78,81.39,76.94334,79.1666682434082
121,143.79,131.77303,137.78151275634764
29,39.765,35.229065,37.497032470703125
167,145.925,159.76408,152.84454193115235
85,81.285,79.08426,80.18462951660156
146,135.265,135.41516,135.34008056640624
74,80.2,81.48668,80.84333953857421
137,137.375,136.07439,136.72469329833984
187,160.59,167.90425,164.24712554931642
204,213.15,209.76422,211.4571105957031
144,139.745,145.29388,142.51944213867188
159,138.505,152.32983,145.4174169921875
87,97.45,80.2053,88.8276496887207
151,146.755,157.75188,152.25343841552734
216,192.375,205.2195,198.79724884033203
154,159.51,150.92064,155.21531951904296
192,186.8,187.9582,187.3791030883789
141,131.48,130.95671,131.21835540771485
129,122.63,119.91541,121.27270645141601
93,90.6,83.32677,86.96338348388672
143,132.605,133.42287,133.01393341064454
130,134.755,130.51398,132.63448852539062
89,93.685,94.02421,93.85460403442383
133,151.32,142.16956,146.74477783203125
108,123.965,127.53415,125.74957458496094
178,198.16,191.23746,194.6987286376953
116,101.38,115.50414,108.44207138061523
145,126.89,137.46725,132.17862731933593
118,124.005,125.29701,124.65100616455078
100,96.46,100.2446,98.35229919433593
106,97.395,98.21015,97.80257583618163
95,89.59,90.46903,90.02951614379883
45,57.42,50.407734,53.913866958618165
160,162.07,162.9333,162.5016519165039
78,87.69,76.10791,81.898955078125
130,113.47,135.11339,124.29169403076172
134,137.32,141.7502,139.5350991821289
202,173.53,193.29794,183.41397155761717
94,88.705,90.56419,89.63459686279296
190,167.07,190.2485,178.65925231933593
216,181.675,218.14575,199.9103759765625
149,139.965,157.69217,148.82858459472658
85,114.77,103.366806,109.06840301513671
108,103.265,107.80923,105.53711349487304
143,145.41,151.28275,148.34637268066405
110,131.7,115.26621,123.48310623168945
160,124.325,143.82657,134.0757843017578
129,164.0,150.38005,157.19002532958984
130,113.885,117.37036,115.6276806640625
171,151.13,164.90858,158.01929229736328
121,121.49,119.3836,120.43679916381836
71,83.71,75.64923,79.67961547851561
111,127.07,120.325005,123.69750228881836
136,195.995,168.32962,182.16231018066406
28,42.83,45.49141,44.160704650878905
130,135.915,130.76949,133.3422427368164
190,209.865,214.13254,211.99876892089844
104,112.545,100.21459,106.37979598999024
117,109.58,110.99606,110.28803161621093
95,80.23,86.611145,83.42057250976563
90,82.115,79.16579,80.64039337158204
105,103.08,108.74649,105.9132452392578
141,132.265,144.45787,138.3614352416992
165,171.54,169.62381,170.58190490722654
136,129.55,133.48657,131.5182861328125
81,91.58,81.18964,86.38481811523437
133,143.61,134.82309,139.2165447998047
123,116.755,123.927124,120.34106201171875
55,62.925,50.90529,56.91514434814453
85,87.305,92.27278,89.78889068603516
154,178.545,168.22704,173.38601776123045
145,141.76,147.87605,144.81802642822265
153,132.79,141.73357,137.26178314208983
112,117.64,119.94869,118.79434616088867
72,73.79,75.00483,74.39741470336915
117,121.29,123.87557,122.58278610229493
170,176.91,171.50812,174.2090588378906
169,172.715,171.67584,172.19542114257814
106,94.215,104.121,99.16800109863281
99,87.17,103.597626,95.38381286621095
234,255.43,260.36728,257.8986395263672
54,69.865,62.29562,66.08030998229981
107,135.155,117.73231,126.44365371704102
154,144.395,162.4514,153.42320037841796
107,124.66,118.59444,121.6272183227539
132,123.705,130.8659,127.28545288085937
110,119.38,113.82027,116.6001333618164
46,60.35,46.166737,53.2583683013916
141,126.24,144.11073,135.1753665161133
87,82.945,84.87976,83.91238037109375
67,80.425,84.375336,82.4001678466797
71,77.205,71.54297,74.37398437499999
195,216.21,213.02182,214.6159100341797
145,123.0,132.49132,127.74565887451172
182,165.975,172.03333,169.00416259765626
153,131.665,129.2273,130.44614746093748
198,174.745,187.37576,181.06038146972656
163,130.29,148.60916,139.44958068847654
195,233.735,223.9797,228.85735290527344
171,147.19,158.54747,152.86873504638672
144,142.94,139.8541,141.3970477294922
120,131.56,124.893745,128.22687271118164
149,130.555,131.0398,130.7973974609375
162,190.555,180.18808,185.3715399169922
146,137.555,144.13417,140.84458526611328
67,87.105,78.22035,82.66267608642579
93,96.755,97.48206,97.11853164672851
51,62.455,52.063545,57.25927261352539
62,58.495,56.746025,57.62051254272461
151,125.94,148.71527,137.32763549804687
120,106.005,117.31395,111.65947479248047
157,174.865,172.77043,173.81771575927735
207,191.46,207.9051,199.68255279541017
176,176.325,195.18605,185.75552520751953
175,152.07,171.3485,161.70924774169922
133,146.275,138.59344,142.43422241210936
136,164.24,145.7447,154.99235260009766
117,117.465,117.78968,117.62734024047852
125,134.67,134.01646,134.3432321166992
115,113.535,119.79483,116.66491516113281
129,110.42,116.85225,113.63612457275391
84,86.135,84.24057,85.18778503417968
68,68.49,64.18287,66.33643447875977
130,174.325,144.45575,159.39037475585937
129,129.25,123.55804,126.40401840209961
64,64.555,55.940666,60.24783309936524
75,82.325,70.43671,76.38085327148437
132,131.165,124.74955,127.95727493286132
46,65.84,47.534054,56.68702690124512
117,92.01,102.73073,97.37036407470703
136,156.845,158.74474,157.79486785888673
85,92.765,81.371605,87.06830245971679
135,122.52,126.26325,124.39162612915038
90,104.87,89.65363,97.2618165588379
150,122.82,129.38928,126.10464111328125
120,156.925,140.56631,148.74565734863282
64,82.605,67.059135,74.83206771850587
132,139.69,128.3057,133.99784729003906
86,68.82,72.1439,70.48194900512695
75,72.1,63.800117,67.95005874633789
126,160.755,139.5462,150.15060180664062
54,75.34,59.798195,67.56909744262695
66,70.255,68.63598,69.44548934936523
91,81.53,81.90422,81.71711029052734
134,92.925,116.51417,104.71958389282227
167,205.195,194.74893,199.9719659423828
142,141.815,130.35388,136.08444091796875
105,107.075,100.04915,103.56207427978515
119,123.85,117.632904,120.74145202636718
72,65.86,63.758244,64.80912178039551
74,62.515,65.59859,64.0567935180664
100,95.39,100.20096,97.79547912597656
71,82.4,74.771454,78.58572692871094
66,64.07,69.87629,66.97314468383789
192,213.525,211.52829,212.52664489746093
116,111.51,98.57703,105.04351318359375
92,99.31,98.566734,98.93836715698242
109,101.275,107.28142,104.27820892333985
78,77.5,70.436356,73.96817779541016
142,128.85,139.07591,133.96295623779298
68,70.245,66.749535,68.4972673034668
96,102.975,108.627014,105.80100708007812
131,137.07,140.16017,138.61508575439453
124,109.24,123.27814,116.25906860351563
133,107.195,117.24671,112.22085586547851
155,175.365,169.93938,172.65218841552735
109,92.69,97.681145,95.18557235717773
133,104.0,127.56593,115.78296661376953
109,124.115,111.922554,118.01877700805665
158,120.46,135.12193,127.79096649169921
177,144.84,174.97337,159.90668670654298
72,82.095,77.17937,79.63718353271484
115,127.75,130.97212,129.3610610961914
106,96.46,99.808014,98.1340069580078
128,140.85,139.14798,139.99898986816407
142,117.325,131.15894,124.2419677734375
147,144.81,154.03377,149.42188385009766
152,174.55,176.72377,175.6368850708008
83,96.445,97.215935,96.83046737670898
103,103.75,106.79483,105.27241516113281
121,130.25,130.31459,130.28229522705078
73,67.185,72.49865,69.84182479858399
153,133.065,145.55814,139.31156799316406
139,133.99,138.02684,136.00842010498047
125,151.57,132.29175,141.9308740234375
170,148.33,161.93968,155.134841003418
185,209.745,204.10892,206.92695861816406
79,79.13,81.66798,80.39898818969726
38,48.25,32.057194,40.15359687805176
165,142.505,160.64899,151.57699340820312
71,61.94,63.306194,62.62309715270996
125,121.79,128.83669,125.31334259033204
108,99.505,110.45659,104.98079437255859
184,147.905,172.91862,160.41181243896483
83,82.72,83.10222,82.91110931396484
50,50.395,47.669395,49.03219772338868
82,71.77,67.80938,69.78968978881835
72,72.415,67.934074,70.17453720092774
106,128.445,105.86798,117.15649047851562
110,103.98,100.1758,102.07789825439454
72,76.635,70.96964,73.80232131958007
39,49.83,46.089066,47.959532775878905
57,56.045,57.653038,56.84901901245117
102,102.515,91.91084,97.2129214477539
53,63.395,56.047466,59.72123313903809
104,123.815,113.9278,118.87140151977539
78,69.52,71.70244,70.61121917724608
75,77.785,68.23622,73.01061065673828
77,73.455,81.163,77.30900100708007
99,85.255,84.58179,84.9183935546875
55,55.81,51.39687,53.603434829711915
66,45.735,53.494938,49.61496894836426
67,70.415,75.392006,72.90350296020509
72,97.285,80.56625,88.92562683105469
58,56.55,61.58021,59.06510581970215
100,108.05,100.01668,104.03333892822266
61,64.815,66.768036,65.79151794433594
116,102.115,105.21606,103.66552841186524
138,160.965,146.02473,153.49486724853517
125,102.83,113.38831,108.10915664672851
126,112.25,115.06992,113.65996170043945
50,58.455,46.635147,52.54507354736328
53,57.35,48.260654,52.80532722473144
117,126.175,118.072975,122.12398757934571
76,78.27,62.056267,70.16313339233398
143,191.1,156.74455,173.92227630615236
93,103.305,94.842224,99.07361206054688
137,122.065,128.74924,125.40711853027344
121,119.93,120.25572,120.09286102294922
131,154.585,147.08487,150.83493469238283
106,109.035,110.73653,109.8857632446289
65,71.36,67.47115,69.41557662963868
60,91.54,78.90127,85.22063400268556
162,150.655,159.92087,155.28793395996092
127,123.595,127.374435,125.48471771240234
128,117.07,127.29681,122.1834031677246
120,151.935,146.56595,149.25047424316406
67,70.885,70.19327,70.53913391113281
147,115.265,131.13365,123.19932586669921
218,233.455,247.31229,240.38364318847658
142,124.545,132.18082,128.36290832519532
124,122.81,118.88331,120.84665420532227
140,138.91,144.49988,141.70493896484373
120,108.825,111.377075,110.10103759765624
73,79.6,75.13397,77.36698608398437
80,68.11,76.11075,72.11037414550782
218,232.29,245.03307,238.6615328979492
153,156.085,149.90189,152.99344299316408
224,179.615,217.61589,198.61544525146485
145,123.94,128.58493,126.26246520996094
200,176.165,187.86884,182.01691772460936
195,187.045,206.17395,196.60947509765623
111,100.24,104.617424,102.42871200561524
241,275.49,277.71622,276.6031085205078
68,78.51,74.50628,76.5081394958496
226,183.615,220.7219,202.16844665527344
141,116.565,135.95001,126.25750610351562
180,168.905,193.04121,180.9731069946289
23,47.93,42.09543,45.01271423339844
195,161.165,168.59894,164.8819689941406
164,161.41,162.12581,161.76790435791014
96,101.8,106.06732,103.93366088867188
194,180.35,191.52719,185.9385955810547
123,116.89,123.295135,120.09256774902343
106,105.555,103.32485,104.43992599487305
194,189.195,185.26181,187.22840515136718
120,134.23,122.80642,128.5182096862793
68,59.13,68.827095,63.97854751586914
61,68.83,64.20665,66.51832489013671
132,127.71,143.88487,135.7974362182617
118,140.665,127.612045,134.13852264404295
123,133.275,131.35756,132.31627960205077
171,155.875,160.59555,158.2352752685547
108,89.82,99.61671,94.71835342407226
122,117.9,123.904,120.90199966430664
290,206.475,253.4829,229.97894744873048
125,143.715,115.75575,129.7353762817383
229,191.23,221.07188,206.15094207763673
88,125.69,110.8026,118.24629852294922
175,164.18,166.60237,165.39118560791016
134,137.43,133.54422,135.48710998535157
162,151.915,156.37375,154.14437438964842
133,122.41,128.94823,125.67911346435547
125,155.14,126.605865,140.8729327392578
111,101.81,105.439926,103.62496307373047
155,135.48,146.13799,140.8089926147461
176,142.32,165.64145,153.98072448730468
49,63.585,59.966484,61.77574203491211
92,110.195,97.38849,103.79174438476562
93,107.02,93.67224,100.34612060546874
174,141.79,164.51814,153.15407135009764
143,165.045,155.95476,160.49987884521482
163,140.995,147.01607,144.0055337524414
122,100.98,116.98434,108.98216842651368
161,157.965,161.25253,159.6087664794922
108,112.38,116.17105,114.27552551269531
192,187.29,191.01886,189.1544299316406
95,87.765,99.12928,93.44714004516601
141,150.89,146.04585,148.4679263305664
168,151.17,161.83505,156.50252624511717
137,120.84,128.55443,124.69721405029297
130,135.165,118.334755,126.74987747192382
157,142.78,141.50204,142.14102233886717
189,226.025,208.11446,217.0697280883789
49,55.505,47.073986,51.289493026733396
106,132.66,125.015785,128.83789260864256
54,59.785,52.573673,56.179336624145506
104,88.76,99.52833,94.14416397094726
89,92.095,87.87243,89.98371444702148
134,123.515,132.25354,127.88427001953124
88,87.95,90.50168,89.22583923339843
324,187.77,241.6094,214.68970275878905
190,128.505,144.87541,136.69020599365234
98,99.445,87.72293,93.58396545410156
172,144.75,171.88382,158.31690979003906
104,121.495,112.2267,116.86084991455078
121,143.96,127.188385,135.57419250488283
139,143.32,149.4673,146.39365020751953
154,145.765,149.1573,147.46115142822265
123,119.825,122.43576,121.13038024902343
119,135.305,125.2527,130.27885040283203
100,85.685,94.272865,89.97893264770508
92,119.65,100.5137,110.08185119628907
102,113.46,118.7285,116.09425018310546
96,101.65,100.43353,101.04176635742188
110,107.24,108.01456,107.62727844238282
143,163.46,156.60449,160.03224609375002
157,135.975,145.1868,140.58089904785157
171,190.89,183.46584,187.17791778564452
76,95.18,87.59108,91.38553985595703
134,130.055,145.17505,137.6150244140625
70,77.145,85.71476,81.42987991333007
116,142.875,118.912926,130.89396286010742
141,135.45,152.13498,143.79248962402343
192,165.085,184.53975,174.81237457275392
94,108.785,95.2096,101.99730117797851
100,106.285,103.36141,104.82320602416992
168,167.595,183.39215,175.49357543945314
158,133.495,150.62656,142.0607781982422
100,108.165,105.44113,106.80306579589845
130,106.02,123.22846,114.62423110961913
106,153.6,127.09247,140.3462341308594
162,151.19,160.84407,156.01703521728516
89,108.295,95.83039,102.0626954650879
67,62.685,64.22327,63.45413330078125
91,72.11,74.101074,73.105537109375
95,111.405,104.98912,108.19706024169922
108,126.915,111.76334,119.33917190551759
81,80.99,73.01814,77.00407135009766
100,112.055,99.954666,106.00483306884766
24,41.41,34.9436,38.176799850463865
94,98.425,100.29745,99.36122360229493
130,120.655,133.17017,126.9125830078125
106,95.155,107.16742,101.16120971679688
100,117.755,98.82675,108.29087585449219
91,110.07,91.150375,100.61018768310547
104,124.05,124.163925,124.10696258544922
100,84.995,91.95037,88.47268539428711
29,52.345,32.2183,42.28164993286133
80,85.45,84.869995,85.15999755859374
144,122.44,117.798515,120.11925765991211
92,85.59,81.389885,83.48994247436524
90,71.095,80.964325,76.02966247558594
95,122.685,98.196724,110.44086196899414
47,63.355,50.402267,56.87863372802734
69,77.965,78.01011,77.98755447387695
56,54.055,55.584152,54.81957611083985
38,49.66,37.595917,43.627958374023436
69,77.83,76.70263,77.26631454467773
68,79.58,77.43153,78.50576690673827
31,40.46,35.90619,38.18309448242188
54,37.07,53.754513,45.412256393432614
37,54.695,54.13146,54.41322914123535
55,79.51,73.27745,76.39372528076171
84,78.995,88.9016,83.94830184936524
51,44.7,45.689713,45.19485626220703
128,86.975,103.412415,95.19370727539062
126,111.56,115.737724,113.64886215209961
44,48.92,41.840286,45.38014312744141
121,104.23,118.49289,111.36144470214845
94,116.91,100.738434,108.82421691894531
29,43.775,41.670788,42.72289390563965
101,85.745,104.88668,95.31584030151367
111,110.575,107.108665,108.84183273315429
228,167.32,216.25531,191.78765502929687
190,162.555,190.2407,176.39785369873047
175,165.8,168.34502,167.0725082397461
103,108.735,106.45526,107.59513061523438
115,140.245,127.63753,133.94126373291016
175,140.345,161.37474,150.85987030029298
118,105.03,118.71596,111.87297882080078
240,215.915,232.72066,224.3178286743164
104,92.075,106.764565,99.41978225708007
131,123.835,135.76785,129.80142639160155
148,157.525,154.17703,155.85101623535155
135,144.495,128.04805,136.2715249633789
108,108.215,104.41442,106.31471054077149
111,98.535,105.88658,102.21079071044922
141,137.11,137.88127,137.49563568115235
105,110.585,107.72129,109.15314529418944
108,107.22,108.49774,107.85887084960937
105,124.585,113.35294,118.96897171020507
203,202.545,205.67685,204.11092468261717
78,84.815,87.294464,86.05473205566406
275,214.065,239.44011,226.75255462646484
197,183.775,198.20705,190.99102325439452
100,76.9,102.87423,89.88711471557617
52,62.805,58.306538,60.55576881408692
65,88.565,85.68668,87.12584182739258
106,106.64,102.5007,104.57035095214843
162,193.17,167.11963,180.14481445312498
134,156.61,153.0073,154.80864685058594
46,52.475,42.217457,47.346228408813474
52,69.07,65.387375,67.22868743896484
71,72.825,79.86088,76.34293899536132
79,56.19,69.494835,62.84241744995117
72,110.045,85.951996,97.9984979248047
